video_id	video_title	date	segment_number	segment_timestamp	segment_url	segment_topic	reference	article_link	segment_name
W7eUHjgC3vI	Czytamy naturę #122 | Bouba-kiki - Magnetyczna dżdżownica origami - Dlaczego w tropikach kolorowo?	2022-04-11T08:56:33Z	3)	15:10	https://www.youtube.com/watch?v=W7eUHjgC3vI&t=910s	tym, jak zmierzyć kolorowość ptaków na całym świecie i potwierdzić, czy polskie ptaki są naprawdę tak monotonne, jak się wydaje.	Cooney, C.R., He, Y., Varley, Z.K. et al. Latitudinal gradients in avian colourfulness. Nat Ecol Evol (2022)	https://www.nature.com/articles/s41559-022-01714-1	Dlaczego w tropikach kolorowo?
WYwc8CMNm5U	Czytamy naturę #121 | 16 stylów spania - Bum! lepsze niż TNT - Puść Toola i podaj piwo	2022-04-04T08:20:44Z	1)	01:01	https://www.youtube.com/watch?v=WYwc8CMNm5U&t=61s	"analizie danych na temat snu i czuwania u 100 tys. osób, z których komputer ""wyciągnął"" automatycznie 16 stylów spania, w tym 4 nieznane wcześniej nauce typy bezsenności"	Katori, M., Shi, S., Ode, K. L., Tomita, Y., & Ueda, H. R. (2022). The 103,200-arm acceleration dataset in the UK Biobank revealed a landscape of human sleep phenotypes. Proceedings of the National Academy of Sciences, 119(12), e2116729119	https://www.pnas.org/doi/epdf/10.1073/pnas.2116729119	16 stylów spania
WYwc8CMNm5U	Czytamy naturę #121 | 16 stylów spania - Bum! lepsze niż TNT - Puść Toola i podaj piwo	2022-04-04T08:20:44Z	2)	13:11	https://www.youtube.com/watch?v=WYwc8CMNm5U&t=791s	materiale wybuchowym potężniejszym niż wszystkie inne	Sun, Q., Ding, N., Zhao, C., Zhang, Q., Zhang, S., Li, S., & Pang, S. (2022). Full-nitro-nitroamino cooperative action: Climbing the energy peak of benzenes with enhanced chemical stability. Science Advances, 8(12), eabn3176	https://www.science.org/doi/10.1126/sciadv.abn3176	Bum! lepsze niż TNT
WYwc8CMNm5U	Czytamy naturę #121 | 16 stylów spania - Bum! lepsze niż TNT - Puść Toola i podaj piwo	2022-04-04T08:20:44Z	3)	19:57	https://www.youtube.com/watch?v=WYwc8CMNm5U&t=1197s	pierwszej w historii komunikacji z całkowicie sparaliżowanym mężczyzną poprzez interfejs mózg-komputer.	Chaudhary, U., Vlachos, I., Zimmermann, J. B., Espinosa, A., Tonin, A., Jaramillo-Gonzalez, A., ... & Birbaumer, N. (2022). Spelling interface using intracortical signals in a completely locked-in patient enabled via auditory neurofeedback training Nature Communications, 13(1), 1-9.	https://www.nature.com/articles/s41467-022-28859-8	Puść Toola i podaj piwo
PFan4bF9MlY	Czytamy naturę #120 | Co z ukraińską nauką? - Światełka w mózgu - Elektroniczny dmuchawiec	2022-03-28T08:02:17Z	1)	01:04	https://www.youtube.com/watch?v=PFan4bF9MlY&t=64s	o tym, co się dzieje w świecie nauki w kraju ogarniętym wojną	A. Curry: ‘You can’t get back specimens’: Ukrainian scientists rush to save irreplaceable collections. Science Insider, 9.03.2022	https://www.science.org/content/article/you-can-t-get-back-specimens-ukrainian-scientists-rush-save-irreplaceable-collections	Co z ukraińską nauką?
PFan4bF9MlY	Czytamy naturę #120 | Co z ukraińską nauką? - Światełka w mózgu - Elektroniczny dmuchawiec	2022-03-28T08:02:17Z	2)	12:33	https://www.youtube.com/watch?v=PFan4bF9MlY&t=753s	ile osób trzeba zbadać, żeby powiązać ze sobą cechy mózgu ze zjawiskami psychologicznymi	Marek, S., Tervo-Clemmens, B., Calabro, F.J. et al. Reproducible brain-wide association studies require thousands of individuals. Nature 603, 654–660 (2022)	https://www.nature.com/articles/s41586-022-04492-9	Światełka w mózgu
PFan4bF9MlY	Czytamy naturę #120 | Co z ukraińską nauką? - Światełka w mózgu - Elektroniczny dmuchawiec	2022-03-28T08:02:17Z	3)	25:29	https://www.youtube.com/watch?v=PFan4bF9MlY&t=1529s	o ważącym 30 miligramów samodzielnym urządzeniu monitorującym, którego budowa inspirowana jest nasionami dmuchawca.	Iyer, V., Gaensbauer, H., Daniel, T.L. et al. Wind dispersal of battery-free wireless devices. Nature 603, 427–433 (2022)	https://www.nature.com/articles/s41586-021-04363-9	Elektroniczny dmuchawiec
td8gVABnrSo	Czytamy naturę #119 | Zgadywanie brakujących literek - Rzeki to apteki - Poznaj swego policjanta!	2022-03-21T14:32:48Z	1)	00:52	https://www.youtube.com/watch?v=td8gVABnrSo&t=52s	zastosowaniu uczenia maszynowego do odgadywania brakujących liter i wyrazów w starożytnych greckich inskrypcjach	Assael, Y., Sommerschield, T., Shillingford, B., Bordbar, M., Pavlopoulos, J., Chatzipanagiotou, M., ... & de Freitas, N. (2022). Restoring and attributing ancient texts using deep neural networks. Nature, 603(7900), 280-283.	https://www.nature.com/articles/s41586-022-04448-z	Zgadywanie brakujących literek
td8gVABnrSo	Czytamy naturę #119 | Zgadywanie brakujących literek - Rzeki to apteki - Poznaj swego policjanta!	2022-03-21T14:32:48Z	2)	10:54	https://www.youtube.com/watch?v=td8gVABnrSo&t=654s	pomiarach stężenia 61 związków aktywnych farmakologicznie w rzekach świata	Wilkinson, J. L., Boxall, A. B., Kolpin, D. W., Leung, K. M., Lai, R. W., Galbán-Malagón, C., ... & Teta, C. (2022). Pharmaceutical pollution of the world’s rivers. Proceedings of the National Academy of Sciences, 119(8), e2113947119.	https://www.pnas.org/doi/10.1073/pnas.2113947119	Rzeki to apteki
td8gVABnrSo	Czytamy naturę #119 | Zgadywanie brakujących literek - Rzeki to apteki - Poznaj swego policjanta!	2022-03-21T14:32:48Z	3)	19:29	https://www.youtube.com/watch?v=td8gVABnrSo&t=1169s	ciekawym zjawisku psychologicznym, które może sprawić, że po poznaniu policjanta będziemy mniej skłonni popełniać przestępstwa.	Shah, A. K., & LaForest, M. (2022). Knowledge about others reduces one’s own sense of anonymity. Nature, 603, 297–301 (2022).	https://www.nature.com/articles/s41586-022-04452-3	Poznaj swego policjanta!
XgH7c-l__DE	Czytamy naturę #118 | Aborygenów pożary - Jak zrobić planetę dla życia? - Faceci się chwalą	2022-03-14T13:22:38Z	1)	00:51	https://www.youtube.com/watch?v=XgH7c-l__DE&t=51s	o zarządzaniu krajobrazem przez Aborygenów, czego częścią są celowo wywoływane pożary: jak się okazuje, na długą metę skutkiem tego jest mniej niebezpiecznych pożarów	Mariani, M., Connor, S. E., Theuerkauf, M., Herbert, A., Kuneš, P., Bowman, D., ... & Briles, C. (2021). Disruption of cultural burning promotes shrub encroachment and unprecedented wildfires. Frontiers in Ecology and the Environment	https://esajournals.onlinelibrary.wiley.com/doi/epdf/10.1002/fee.2395	Aborygenów pożary
XgH7c-l__DE	Czytamy naturę #118 | Aborygenów pożary - Jak zrobić planetę dla życia? - Faceci się chwalą	2022-03-14T13:22:38Z	2)	10:26	https://www.youtube.com/watch?v=XgH7c-l__DE&t=626s	o pierwszych milionach lat naszej planety, o powstaniu oceanu, atmosfery i tak dalej	Miyazaki, Y., & Korenaga, J. (2022). A wet heterogeneous mantle creates a habitable world in the Hadean. Nature, 603(7899), 86-90	https://www.nature.com/articles/s41586-021-04371-9	Jak zrobić planetę dla życia?
XgH7c-l__DE	Czytamy naturę #118 | Aborygenów pożary - Jak zrobić planetę dla życia? - Faceci się chwalą	2022-03-14T13:22:38Z	3)	22:37	https://www.youtube.com/watch?v=XgH7c-l__DE&t=1357s	"o tym, że mężczyźni oceniają swoje umiejętności wyżej niż kobiety, ale tylko wtedy, kiedy są to umiejętności ""stereotypowo męskie""."	Exley, C. L., & Kessler, J. B. (2019). The gender gap in self-promotion (No. w26345). National Bureau of Economic Research	https://academic.oup.com/qje/advance-article/doi/10.1093/qje/qjac003/6513425	Faceci się chwalą
hlgNy7Y2Ifs	Czytamy naturę #117 | Robot z czułym dotykiem - Inżynieria rozgwiazdy - Sen w podróży	2022-03-07T12:49:16Z	1)	00:59	https://www.youtube.com/watch?v=hlgNy7Y2Ifs&t=59s	skórze dla robota wyposażonej w bardzo czuły zmysł dotyku	Jonasdottir, S. S., Bagrow, J., & Lehmann, S. (2022). Sleep during travel balances individual sleep needs. Nature Human Behaviour, 1-9	https://www.nature.com/articles/s41562-022-01291-0	Robot z czułym dotykiem
hlgNy7Y2Ifs	Czytamy naturę #117 | Robot z czułym dotykiem - Inżynieria rozgwiazdy - Sen w podróży	2022-03-07T12:49:16Z	2)	08:00	https://www.youtube.com/watch?v=hlgNy7Y2Ifs&t=480s	strukturze szkieletu rozgwiazdy, która może się przydać inżynierom	Yang, T., Chen, H., Jia, Z., Deng, Z., Chen, L., Peterman, E. M., ... & Li, L. (2022). A damage-tolerant, dual-scale, single-crystalline microlattice in the knobby starfish, Protoreaster nodosus. Science, 375(6581), 647-652	https://www.science.org/doi/10.1126/science.abj9472	Inżynieria rozgwiazdy
hlgNy7Y2Ifs	Czytamy naturę #117 | Robot z czułym dotykiem - Inżynieria rozgwiazdy - Sen w podróży	2022-03-07T12:49:16Z	3)	13:08	https://www.youtube.com/watch?v=hlgNy7Y2Ifs&t=788s	spaniu w podróży: czy sen poza domem jest dłuższy, czy krótszy?	Sun, H., & Martius, G. (2022). Guiding the design of superresolution tactile skins with taxel value isolines theory. Science Robotics, 7(63), eabm0608	https://www.science.org/doi/10.1126/scirobotics.abm0608	Sen w podróży
6k1wGTyCRgs	Czytamy naturę #116 | 3 wkurzonych geofizyków - Elektroniczna skóra - Sztylet Tutanchamona	2022-02-28T08:36:06Z	1)	01:11	https://www.youtube.com/watch?v=6k1wGTyCRgs&t=71s	trzech holenderskich geofizykach, którzy postanowili obliczyć, skąd pochodzą plastikowe śmieci na pewnej holenderskiej plaży	The plastic littering a beach can be tracked to its source, Nature, 10.1038/d41586-022-00433-8, 602, 7898, (551-551) (2022)	https://agupubs.onlinelibrary.wiley.com/doi/10.1029/2021GL097214	3 wkurzonych geofizyków
6k1wGTyCRgs	Czytamy naturę #116 | 3 wkurzonych geofizyków - Elektroniczna skóra - Sztylet Tutanchamona	2022-02-28T08:36:06Z	2)	06:27	https://www.youtube.com/watch?v=6k1wGTyCRgs&t=387s	materiale do wytwarzania urządzeń elektronicznych tak cienkim, że dopasowuje się do kształtu skóry do skali niemal atomowej	Highly stretchable van der Waals thin films for adaptable and breathable electronic membranes. Zhuocheng Yan, Dong Xu, ... Science, 375, 6583, 852-859 (2022)	https://www.science.org/doi/10.1126/science.abl8941	Elektroniczna skóra
6k1wGTyCRgs	Czytamy naturę #116 | 3 wkurzonych geofizyków - Elektroniczna skóra - Sztylet Tutanchamona	2022-02-28T08:36:06Z	3)	11:21	https://www.youtube.com/watch?v=6k1wGTyCRgs&t=681s	badaniach nad pochodzeniem sztyletu Tutenchamona	Matsui, T., Moriwaki, R., Zidan, E., & Arai, T. (2022). The manufacture and origin of the Tutankhamen meteoritic iron dagger. Meteoritics & Planetary Science.	https://onlinelibrary.wiley.com/doi/full/10.1111/maps.13787	Sztylet Tutanchamona
srCe7i2D-64	Czytamy naturę #115 | Jak rozpoznać deep fake? - Piana płynie - Taśma klejąca do jelita	2022-02-14T11:21:40Z	1)	00:47	https://www.youtube.com/watch?v=srCe7i2D-64&t=47s	tym, kto lepiej rozpoznaje filmy typu deep fake - człowiek czy komputer?	Groh, M., Epstein, Z., Firestone, C., & Picard, R. (2022). Deepfake detection by human crowds, machines, and machine-informed crowds. Proceedings of the National Academy of Sciences, 119(1)	https://www.pnas.org/content/119/1/e2110013119	Jak rozpoznać deep fake?
srCe7i2D-64	Czytamy naturę #115 | Jak rozpoznać deep fake? - Piana płynie - Taśma klejąca do jelita	2022-02-14T11:21:40Z	2)	10:34	https://www.youtube.com/watch?v=srCe7i2D-64&t=634s	symulacjach komputerowych płynącej piany, które są zaskakująco trudne	Karnakov, P., Litvinov, S., & Koumoutsakos, P. (2021). Computing foaming flows across scales: from breaking waves to microfluidics. arXiv preprint arXiv:2103.01513	https://www.science.org/doi/10.1126/sciadv.abm0590	Piana płynie
srCe7i2D-64	Czytamy naturę #115 | Jak rozpoznać deep fake? - Piana płynie - Taśma klejąca do jelita	2022-02-14T11:21:40Z	3)	14:44	https://www.youtube.com/watch?v=srCe7i2D-64&t=884s	taśmie klejącej do łatania dziur w ściankach układu pokarmowego.	Wu, J., Yuk, H., Sarrafian, T. L., Guo, C., Griffiths, L. G., Nabzdyk, C. S., & Zhao, X. (2021). An Off-the-Shelf Bioadhesive Patch for Sutureless Repair of Gastrointestinal Defects. Science Translational Medicine, 14, 630	https://www.science.org/doi/10.1126/scitranslmed.abh2857	Taśma klejąca do jelita
Bn6oUpGO8Kk	Czytamy naturę #114 | Robotyczny chemik na Marsie - Inteligentna patelnia - Pij piwo jak Sumeryjczyk	2022-02-07T09:07:28Z	1)	01:02	https://www.youtube.com/watch?v=Bn6oUpGO8Kk&t=62s	eksperymentach chemicznych wykonywanych na Marsie przez łazika Curiosity	Millan, M., Teinturier, S., Malespin, C. A., Bonnet, J. Y., Buch, A., Dworkin, J. P., ... & Mahaffy, P. R. (2022). Organic molecules revealed in Mars’s Bagnold Dunes by Curiosity’s derivatization experiment. Nature Astronomy, 6, 129–140	https://www.nature.com/articles/s41550-021-01507-9	Robotyczny chemik na Marsie
Bn6oUpGO8Kk	Czytamy naturę #114 | Robotyczny chemik na Marsie - Inteligentna patelnia - Pij piwo jak Sumeryjczyk	2022-02-07T09:07:28Z	2)	09:08	https://www.youtube.com/watch?v=Bn6oUpGO8Kk&t=548s	wykorzystywaniem prostych obiektów fizycznych jako procesorów	Wright, L. G., Onodera, T., Stein, M. M., Wang, T., Schachter, D. T., Hu, Z., & McMahon, P. L. (2022). Deep physical neural networks enabled by a backpropagation algorithm for arbitrary physical systems. Nature 601, 549–555	https://www.nature.com/articles/s41586-021-04223-6	Inteligentna patelnia
Bn6oUpGO8Kk	Czytamy naturę #114 | Robotyczny chemik na Marsie - Inteligentna patelnia - Pij piwo jak Sumeryjczyk	2022-02-07T09:07:28Z	3)	22:31	https://www.youtube.com/watch?v=Bn6oUpGO8Kk&t=1351s	znalezionym w Rosji komplecie ośmiu długich rurek, interpretowanych jako najstarsze znane słomki do picia (piwa)	Trifonov, V., Petrov, D., & Savelieva, L. (2022). Party like a Sumerian: reinterpreting the ‘sceptres’ from the Maikop kurgan. Antiquity, 1-18	https://doi.org/10.15184/aqy.2021.22	Pij piwo jak Sumeryjczyk
-Z48jLu3-KQ	Czytamy naturę #113 | Deltakron, James Webb i Tonga - Widoki z Księżyca - Ty, ja i ślina	2022-01-31T08:50:56Z	2)	13:10	https://www.youtube.com/watch?v=-Z48jLu3-KQ&t=790s	tym, czego dokonał chiński łazik Yutu-2 na niewidocznej stronie Księżyca	Ding, L., Zhou, R., Yuan, Y., Yang, H., Li, J., Yu, T., ... & Di, K. (2022). A 2-year locomotive exploration and scientific investigation of the lunar farside by the Yutu-2 rover. Science Robotics, 7(62), eabj6660	https://www.science.org/doi/10.1126/scirobotics.abj6660	Widoki z Księżyca
-Z48jLu3-KQ	Czytamy naturę #113 | Deltakron, James Webb i Tonga - Widoki z Księżyca - Ty, ja i ślina	2022-01-31T08:50:56Z	3)	21:21	https://www.youtube.com/watch?v=-Z48jLu3-KQ&t=1281s	tym, że ludzie wokół nas dzielą się na dwie zasadnicze kategorie: tych, z którymi napijemy się jedną słomką, i tych, z którymi nie.	Thomas, A. J., Woo, B., Nettle, D., Spelke, E., & Saxe, R. (2022). Early concepts of intimacy: Young humans use saliva sharing to infer close relationships. Science, 375(6578), 311-315	https://www.science.org/doi/10.1126/science.abh1054	Ty, ja i ślina
LQeK4N6zUmM	Czytamy Naturę #112 | Znajomy goniec - Gigawaty w żelazną folię - Paciorki mówią	2022-01-24T09:03:49Z	1)	00:38	https://www.youtube.com/watch?v=LQeK4N6zUmM&t=38s	algorytmie rozpoznającym ludzi po tym, w jaki sposób grają w szachy	McIlroy-Young, R., Wang, R., Sen, S., Kleinberg, J., & Anderson, A. (2021). Detecting Individual Decision-Making Style: Exploring Behavioral Stylometry in Chess. Advances in Neural Information Processing Systems, 34	https://proceedings.neurips.cc/paper/2021/hash/ccf8111910291ba472b385e9c5f59099-Abstract.html	Znajomy goniec
LQeK4N6zUmM	Czytamy Naturę #112 | Znajomy goniec - Gigawaty w żelazną folię - Paciorki mówią	2022-01-24T09:03:49Z	2)	09:12	https://www.youtube.com/watch?v=LQeK4N6zUmM&t=552s	ściskaniu żelaza przy użyciu gigawatowego lasera i o tym, co to nam mówi o planetach typu super-Ziemia	Zhang, Y., & Lin, J. F. (2022). Molten iron in Earth-like exoplanet cores. Science, 375(6577), 146-147	https://www.science.org/doi/10.1126/science.abn2051	Gigawaty w żelazną folię
LQeK4N6zUmM	Czytamy Naturę #112 | Znajomy goniec - Gigawaty w żelazną folię - Paciorki mówią	2022-01-24T09:03:49Z	3)	15:22	https://www.youtube.com/watch?v=LQeK4N6zUmM&t=922s	paciorkach ze skorupki jaja strusiego wytwarzanych przez 50 tysięcy lat w Afryce.	Miller, J. M., & Wang, Y. V. (2022). Ostrich eggshell beads reveal 50,000-year-old social network in Africa. Nature, 601(7892), 234-239	https://www.nature.com/articles/s41586-021-04227-2	Paciorki mówią
PF4dra-r6CQ	Czytamy Naturę #111 | Baterie w supergrawitacji - Geologia detektywistyczna - Zaufajcie AI!	2022-01-17T09:06:59Z	1)	00:54	https://www.youtube.com/watch?v=PF4dra-r6CQ&t=54s	chińskich badaniach nad wydajnością baterii w nieziemskim polu grawitacyjnym	Gao, Y., Qiao, F., You, J. et al. Effect of the supergravity on the formation and cycle life of non-aqueous lithium metal batteries. Nat Commun 13, 5 (2022).	https://doi.org/10.1038/s41467-021-27429-8	Baterie w supergrawitacji
PF4dra-r6CQ	Czytamy Naturę #111 | Baterie w supergrawitacji - Geologia detektywistyczna - Zaufajcie AI!	2022-01-17T09:06:59Z	2)	08:30	https://www.youtube.com/watch?v=PF4dra-r6CQ&t=510s	zabawie w odczytywanie wskazówek sprzed 2,5 miliarda lat	Slotznick, S. P., Johnson, J. E., Rasmussen, B., Raub, T. D., Webb, S. M., Zi, J. W., ... & Fischer, W. W. (2022). Reexamination of 2.5-Ga “whiff” of oxygen interval points to anoxic ocean before GOE. Science Advances, 8(1), eabj7190.	https://www.science.org/doi/10.1126/sciadv.abj7190	Geologia detektywistyczna
PF4dra-r6CQ	Czytamy Naturę #111 | Baterie w supergrawitacji - Geologia detektywistyczna - Zaufajcie AI!	2022-01-17T09:06:59Z	3)	19:20	https://www.youtube.com/watch?v=PF4dra-r6CQ&t=1160s	przyczynach, dla których bardziej ufamy lekarzom niż algorytmom - chociaż te drugie są lepsze.	Cadario, R., Longoni, C. & Morewedge, C.K. Understanding, explaining, and utilizing medical artificial intelligence. Nat Hum Behav 5, 1636–1642 (2021).	https://doi.org/10.1038/s41562-021-01146-0	Zaufajcie AI!
BjSFrcRRUFU	Czytamy naturę #110 | Łososie lubią globalne ocieplenie - Tuptanie na moście - Naukowiec za darmo	2022-01-10T09:37:23Z	1)	01:07	https://www.youtube.com/watch?v=BjSFrcRRUFU&t=67s	jednym z nielicznych pozytywnych skutków globalnych zmian klimatycznych: zwiększaniu się długości rzek dostępnych dla pacyficznych łososi	Pitman, K. J., Moore, J. W., Huss, M., Sloat, M. R., Whited, D. C., Beechie, T. J., ... & Schindler, D. E. (2021). Glacier retreat creating new Pacific salmon habitat in western North America. Nature communications, 12(1), 1-10	https://www.nature.com/articles/s41467-021-26897-2	Łososie lubią globalne ocieplenie
BjSFrcRRUFU	Czytamy naturę #110 | Łososie lubią globalne ocieplenie - Tuptanie na moście - Naukowiec za darmo	2022-01-10T09:37:23Z	2)	06:33	https://www.youtube.com/watch?v=BjSFrcRRUFU&t=393s	tym, dlaczego mosty wpadają w niebezpieczne wibracje i jaki wpływ na to mają przechodnie	Belykh, I., Bocian, M., Champneys, A. R., Daley, K., Jeter, R., Macdonald, J. H., & McRobie, A. (2021). Emergence of the London Millennium Bridge instability without synchronisation. Nature communications, 12(1), 1-14	https://www.nature.com/articles/s41467-021-27568-y	Tuptanie na moście
BjSFrcRRUFU	Czytamy naturę #110 | Łososie lubią globalne ocieplenie - Tuptanie na moście - Naukowiec za darmo	2022-01-10T09:37:23Z	3)	17:36	https://www.youtube.com/watch?v=BjSFrcRRUFU&t=1056s	miliardach dolarów, jakie naukowcy darowują nauce w postaci bezpłatnej usługi recenzowania artykułów	Aczel, B., Szaszi, B., & Holcombe, A. O. (2021). A billion-dollar donation: estimating the cost of researchers’ time spent on peer review. Research Integrity and Peer Review, 6(1), 1-8	https://researchintegrityjournal.biomedcentral.com/articles/10.1186/s41073-021-00118-2	Naukowiec za darmo
LRzWAlt3VvM	Czytamy naturę #109 | Odkrywanie z pomocą AI - Plastik poCOVIDowy  - Kurtka ładująca smartfona	2021-12-13T09:45:15Z	1)	01:03	https://www.youtube.com/watch?v=LRzWAlt3VvM&t=63s	stosowaniu sztucznej inteligencji do odciążania matematyków przy tych bardziej żmudnych etapach odkrywania nowej matematyki	Davies, A., Veličković, P., Buesing, L., Blackwell, S., Zheng, D., Tomašev, N., ... & Kohli, P. (2021). Advancing mathematics by guiding human intuition with AI. Nature, 600(7887), 70-74	https://www.nature.com/articles/s41586-021-04086-x	Odkrywanie z pomocą AI
LRzWAlt3VvM	Czytamy naturę #109 | Odkrywanie z pomocą AI - Plastik poCOVIDowy  - Kurtka ładująca smartfona	2021-12-13T09:45:15Z	2)	11:40	https://www.youtube.com/watch?v=LRzWAlt3VvM&t=700s	milionach ton plastiku, które trafiły do oceanów wskutek pandemii COVID-19.	Peng, Y., Wu, P., Schartup, A. T., & Zhang, Y. (2021). Plastic waste release caused by COVID-19 and its fate in the global ocean. Proceedings of the National Academy of Sciences, 118(47)	https://www.pnas.org/content/118/47/e2111530118	Plastik poCOVIDowy
LRzWAlt3VvM	Czytamy naturę #109 | Odkrywanie z pomocą AI - Plastik poCOVIDowy  - Kurtka ładująca smartfona	2021-12-13T09:45:15Z	3)	15:37	https://www.youtube.com/watch?v=LRzWAlt3VvM&t=937s	"materiale ""mechano-elektrycznym"", który czerpie energię ze spontanicznych ruchów człowieka przy chodzeniu"	Wang, R., Du, Z., Xia, Z., Liu, J., Li, P., Wu, Z., ... & Su, B. (2021). Magnetoelectrical Clothing Generator for High‐Performance Transduction from Biomechanical Energy to Electricity. Advanced Functional Materials, 2107682	https://onlinelibrary.wiley.com/doi/abs/10.1002/adfm.202107682	Kurtka ładująca smartfona
QpfEfvllJnw	Czytamy naturę #108 | Płonące kontynenty - Super-mikroskopia na żywo - Wisiorek ze Stajni	2021-12-06T13:03:21Z	1)	01:23	https://www.youtube.com/watch?v=QpfEfvllJnw&t=83s	związku pomiędzy przeżuwaczami i pożarami - w skali kontynentów i tysięcy lat	Karp, A. T., Faith, J. T., Marlon, J. R., & Staver, A. C. (2021). Global response of fire activity to late Quaternary grazer extinctions. Science, 374(6571), 1145-1148	https://www.science.org/doi/10.1126/science.abj1580	Płonące kontynenty
QpfEfvllJnw	Czytamy naturę #108 | Płonące kontynenty - Super-mikroskopia na żywo - Wisiorek ze Stajni	2021-12-06T13:03:21Z	2)	06:26	https://www.youtube.com/watch?v=QpfEfvllJnw&t=386s	znacznym podniesieniu jakości tzw. mikroskopii konfokalnej: z pięknymi rezultatami	Wu, Y., Han, X., Su, Y. et al. Multiview confocal super-resolution microscopy. Nature, 26.11.2021	https://doi.org/10.1038/s41586-021-04110-0	Super-mikroskopia na żywo
QpfEfvllJnw	Czytamy naturę #108 | Płonące kontynenty - Super-mikroskopia na żywo - Wisiorek ze Stajni	2021-12-06T13:03:21Z	3)	13:21	https://www.youtube.com/watch?v=QpfEfvllJnw&t=801s	najstarszym wisiorku z kości mamuciej w całej Eurazji, znalezionym pod Krakowem w grocie Stajnia.	Talamo, S., Urbanowski, M., Picin, A., Nowaczewska, W., Vazzana, A., Binkowski, M., ... & Hublin, J. J. (2021). A 41,500 year-old decorated ivory pendant from Stajnia Cave (Poland). Scientific Reports, 11, 22078	https://www.nature.com/articles/s41598-021-01221-6	Wisiorek ze Stajni
y_kWI7u0ayY	Czytamy naturę #107 | Co się stało 42 tys. lat temu? - Para-diament - PSTRYK!	2021-11-29T09:03:07Z	1)	00:59	https://www.youtube.com/watch?v=y_kWI7u0ayY&t=59s	"magnetycznym ""Wydarzeniu Adamsa"", które wstrząsnęło Ziemią 42 tysiące lat temu - albo nie"	Cooper, A., Turney, C. S., Palmer, J., Hogg, A., McGlone, M., Wilmshurst, J., ... & Zech, R. (2021). A global environmental crisis 42,000 years ago. Science, 371(6531), 811-818	https://www.science.org/doi/abs/10.1126/science.abb8677	Co się stało 42 tys. lat temu?
y_kWI7u0ayY	Czytamy naturę #107 | Co się stało 42 tys. lat temu? - Para-diament - PSTRYK!	2021-11-29T09:03:07Z	2)	09:07	https://www.youtube.com/watch?v=y_kWI7u0ayY&t=547s	nowej postaci diamentu, która jest trochę jakby kryształem, a trochę jakby szkłem	Tang, H., Yuan, X., Cheng, Y. et al. Synthesis of paracrystalline diamond. Nature 599, 605–610 (2021)	https://www.nature.com/articles/s41586-021-04122-w	Para-diament
y_kWI7u0ayY	Czytamy naturę #107 | Co się stało 42 tys. lat temu? - Para-diament - PSTRYK!	2021-11-29T09:03:07Z	3)	15:52	https://www.youtube.com/watch?v=y_kWI7u0ayY&t=952s	fizyce pstrykania palcami, które jest nie tylko najszybszym ruchem wykonywanym przez człowieka, ale też i zjawiskiem zaskakująco złożonym.	Acharya, R., Challita, E. J., Ilton, M., & Saad Bhamla, M. (2021). The ultrafast snap of a finger is mediated by skin friction. Journal of the Royal Society Interface, 18(184), 20210672	https://royalsocietypublishing.org/doi/10.1098/rsif.2021.0672	PSTRYK!
ILmpiQrDsvI	Czytamy naturę #106 | Mokry Mars - Nerwowe gąbki - Synchronizacja podczas randki w ciemno	2021-11-15T14:36:18Z	1)	00:49	https://www.youtube.com/watch?v=ILmpiQrDsvI&t=49s	pięknych zdjęciach marsjańskiej delty, która rosła w marsjańskim jeziorku, zasilana marsjańską rzeką - parę miliardów lat temu	Mangold, N., Gupta, S., Gasnault, O., Dromart, G., Tarnas, J. D., Sholes, S. F., ... & Williford, K. H. (2021). Perseverance rover reveals an ancient delta-lake system and flood deposits at Jezero crater, Mars. Science, 374(6568), 711-717	https://www.science.org/doi/10.1126/science.abl4051	Mokry Mars
ILmpiQrDsvI	Czytamy naturę #106 | Mokry Mars - Nerwowe gąbki - Synchronizacja podczas randki w ciemno	2021-11-15T14:36:18Z	2)	07:27	https://www.youtube.com/watch?v=ILmpiQrDsvI&t=447s	komórkach zastanawiająco podobnych do neuronów, ale znalezionych w gąbkach - to nowość	Musser, J. M., Schippers, K. J., Nickel, M., Mizzon, G., Kohn, A. B., Pape, C., ... & Arendt, D. (2021). Profiling cellular diversity in sponges informs animal cell type and nervous system evolution. Science, 374(6568), 717-723	https://www.science.org/doi/10.1126/science.abj2949	Nerwowe gąbki
ILmpiQrDsvI	Czytamy naturę #106 | Mokry Mars - Nerwowe gąbki - Synchronizacja podczas randki w ciemno	2021-11-15T14:36:18Z	3)	15:47	https://www.youtube.com/watch?v=ILmpiQrDsvI&t=947s	synchronizacji tętna i potliwości podczas pierwszej randki - i co z niej wynika.	Prochazkova, E., Sjak-Shie, E., Behrens, F., Lindh, D., & Kret, M. E. (2021). Physiological synchrony is associated with attraction in a blind date setting. Nature Human Behaviour, 1.11.2021	https://www.nature.com/articles/s41562-021-01197-3	Synchronizacja podczas randki w ciemno
